id,tax:product_cat,post_title,post_content,post_excerpt,Parent_ID,attribute:placeofpublisher,attribute:nameofpublisher,attribute:numofpages,attribute:yearofpublishheb,attribute:yearofpublish,Price$,regular_price,dateupdateprice,priceofsale,attribute:ISBN,Status,attribute:author,Misc,NameatENG,PriceNisNoVat,PublisherCode,CodeOfPublish,WriterEngName,NA,Newsletter,PricePermenrant 
157083,086,"תנ""ך שרואים מכאן","האם העברית שלנו מבינה את התנ""ך? מאמרים קצרים לכל פרשות השבוע, המאירים מילה או ביטוי מהפרשה או ההפטרה, שאנו נוטים כיום להיכשל בהבנתם, עקב השינויים בשפה העברית; מלווה בעשרות איורים צבעוניים; עם פתח דבר מאת ד""ר רוביק רוזנטל","Tana""kh she-ro'im mi-kan",7261,ירושלים,ראובן מס,231,,2021,42,98,11-Mar-21,40,978-965-09-0363-3,,"אקשטיין,משה",,,,,,"Ekshtein,Moshe",,FALSE,FALSE
157089,035,סיפורי חצרות ובתים בין החומות (מהדורה חדשה צבעונית),"פרקים בתולדות היישוב היהודי בירושלים העתיקה בדורות האחרונים; חצרות היהודים ברובע המוסלמי, כגון רייסין, הירשנזון, גליציה, ציון המצוינת; מלווה מאות תמונות ומסמכים, עדויות ותחקירים אישיים",Sipure hatserot u-vatim bein ha-homot (new coloured edition),7261,ירושלים,ראובן מס,198,,2021,44,118,14-Mar-21,40,978-965-09-0196-5,,"זכריה,שבתי",,,,,,"Zekharia,Shabtai",,FALSE,TRUE
157140,060,"רוץ, בני, רוץ","פרקי חייו של הרב חיים יוסף פישמאן, מאפלה לאורה: קרסטיר, הונגריה (1922) - אושוויץ - ברוקלין (2015); מלווה בצילומים ומסמכים גם בצבעים; מתורגם מאנגלית עם הוספות: ישי מבורך","Ruts, bni, ruts",7261,ירושלים,ראובן מס,159,,2021,32,78,18-Mar-21,40,978-965-09-0368-8,,"מבורך (פישמאן),ברברה",,,,,,"Mevorakh (Fishman),Barbara",,FALSE,FALSE
157141,032,"רוץ, בני, רוץ","פרקי חייו של הרב חיים יוסף פישמאן, מאפלה לאורה: קרסטיר, הונגריה (1922) - אושוויץ - ברוקלין (2015); מלווה בצילומים ומסמכים גם בצבעים; מתורגם מאנגלית עם הוספות: ישי מבורך","Ruts, bni, ruts",7261,ירושלים,ראובן מס,159,,2021,32,78,18-Mar-21,40,978-965-09-0368-8,,"מבורך (פישמאן),ברברה",,,,,,"Mevorakh (Fishman),Barbara",,FALSE,FALSE
157174,041,בכייה לדורות: תשעה באב כיום אבל לאומי,"מסע יהודי - ישראלי מאז ועד היום; ניסיון להצמיח משמעות חדשה - ישנה לתשעה באב בדמות יום אבל לאומי, כתוצאה מהמפגש היהודי - ישראלי במדינת ישראל המתחדשת, תוך שילוב קינות על פרעות ומאורעות קשים במזרח ובמערב במהלך הדורות. הספר הוא פתח לחשיבה ודיאלוג חברתי מודרני",Bekhiya le-dorot: Tish'a be-Av ke-yom evel le'umi,7261,ירושלים,ראובן מס,154,,2021,32,82,22-Mar-21,40,978-965-09-0367-1,,"תל-אור,אליסף",,,,,,"Tel-Or,Elyasaf",,FALSE,FALSE
157175,081,בכייה לדורות: תשעה באב כיום אבל לאומי,"מסע יהודי - ישראלי מאז ועד היום; ניסיון להצמיח משמעות חדשה - ישנה לתשעה באב בדמות יום אבל לאומי, כתוצאה מהמפגש היהודי - ישראלי במדינת ישראל המתחדשת, תוך שילוב קינות על פרעות ומאורעות קשים במזרח ובמערב במהלך הדורות. הספר הוא פתח לחשיבה ודיאלוג חברתי מודרני",Bekhiya le-dorot: Tish'a be-Av ke-yom evel le'umi,7261,ירושלים,ראובן מס,154,,2021,32,82,22-Mar-21,40,978-965-09-0367-1,,"תל-אור,אליסף",,,,,,"Tel-Or,Elyasaf",,FALSE,FALSE
157176,042,בכייה לדורות: תשעה באב כיום אבל לאומי,"מסע יהודי - ישראלי מאז ועד היום; ניסיון להצמיח משמעות חדשה - ישנה לתשעה באב בדמות יום אבל לאומי, כתוצאה מהמפגש היהודי - ישראלי במדינת ישראל המתחדשת, תוך שילוב קינות על פרעות ומאורעות קשים במזרח ובמערב במהלך הדורות. הספר הוא פתח לחשיבה ודיאלוג חברתי מודרני",Bekhiya le-dorot: Tish'a be-Av ke-yom evel le'umi,7261,ירושלים,ראובן מס,154,,2021,32,82,22-Mar-21,40,978-965-09-0367-1,,"תל-אור,אליסף",,,,,,"Tel-Or,Elyasaf",,FALSE,FALSE
157898,035,"העשור החמישי, תשמ""ח - תשנ""ח (1998-1988)","עשרים ושלושה מאמרים על מה שקרה במדינת ישראל בין השנים 1998-1988, מסווגים לשערים: המערכת הפוליטית והאידיאולוגית, מערכת הביטחון, חברה, כלכלה וקליטה, חינוך, תרבות, ותקשורת, המערכת המשפטית ויומן אירועים; מלווה צילומים ומסמכים רבים","Ha-asor ha-hamishi, 1988-1998 (The Fifth Decade)",7261,ירושלים,ראובן מס; מכללה אקדמית כנרת,352,,2021,40,98,30-May-21,35,978-965-09-0370-1,,"צמרת,צבי; דרורי,זאב; ויץ,יחיעם; טייטלבאום-קריא,נעמה (עורכים)",,,,,,"Tsameret,Zvi and others (eds.)",,FALSE,FALSE
157899,039,"העשור החמישי, תשמ""ח - תשנ""ח (1998-1988)","עשרים ושלושה מאמרים על מה שקרה במדינת ישראל בין השנים 1998-1988, מסווגים לשערים: המערכת הפוליטית והאידיאולוגית, מערכת הביטחון, חברה, כלכלה וקליטה, חינוך, תרבות, ותקשורת, המערכת המשפטית ויומן אירועים; מלווה צילומים ומסמכים רבים","Ha-asor ha-hamishi, 1988-1998 (The Fifth Decade)",7261,ירושלים,ראובן מס; מכללה אקדמית כנרת,352,,2021,40,98,30-May-21,35,978-965-09-0370-1,,"צמרת,צבי; דרורי,זאב; ויץ,יחיעם; טייטלבאום-קריא,נעמה (עורכים)",,,,,,"Tsameret,Zvi and others (eds.)",,FALSE,FALSE
157900,041,סדר נשי,"הלכות לאשה המודרנית; בחינה אקדמית והלכתית של האפשרויות השונות בהרחבת הפעילות ההלכתית של נשים, תוך שמירה קפדנית על גבולות ההלכה; הערות מנומקות נרחבות (למעלה מ 60% מהספר) לכל קביעה הלכתית.",Seder nashi,7261,ירושלים,ראובן מס,336,,2021,40,98,30-May-21,35,978-965-09-0369-5,,"שפרבר,דניאל (הרב פרופ')",,,,,,"Shperber,Daniel (Rabbi Prof.)",,FALSE,FALSE
157901,095,סדר נשי,"הלכות לאשה המודרנית; בחינה אקדמית והלכתית של האפשרויות השונות בהרחבת הפעילות ההלכתית של נשים, תוך שמירה קפדנית על גבולות ההלכה; הערות מנומקות נרחבות (למעלה מ 60% מהספר) לכל קביעה הלכתית.",Seder nashi,7261,ירושלים,ראובן מס,336,,2021,40,98,30-May-21,35,978-965-09-0369-5,,"שפרבר,דניאל (הרב פרופ')",,,,,,"Shperber,Daniel (Rabbi Prof.)",,FALSE,FALSE
157902,041,"המבי""ט לדורו","היבטים חברתיים ומוסריים במשנת רבי משה מטראני (המבי""ט); עיון במשנתו של אחד מחכמי צפת הבולטים במאה השש־עשרה, כולל עיסוק ב""דמות האדם השלמה"", כפי שרואה אותה המבי""ט אל מול כתביהם של מקצת חכמי המוסר, מתקופות קודמות, מתקופתו, ואף לאחריה; הערות, ביבליוגרפיה, מפתח","Ha-mabi""t le-doro",7261,ירושלים,ראובן מס,224,,2021,38,92,30-May-21,35,978-965-09-0353-4,,"וואיה,אילן",,,,,,"Vaya,Ilan",,FALSE,FALSE
158324,005,הרהורי תיקון,"פרוזה מסביב לשירה; אוסף של מסות קצרות בנושאי מהותה ותפקידה של השירה, ניסיונותיה של המחברת כקוראת פאול צלאן והרב קוק, אופי החברה העכשווית, וחירות האדם",Hirhurei tikun,7261,ירושלים,ראובן מס; ספרי בצרון,243,,2021,30,78,08-Aug-21,35,978-965-09-0371-8,,"קמרון, אסתר",,,,,,"Kamron, Ester",,FALSE,FALSE
158325,010,הרהורי תיקון,"פרוזה מסביב לשירה; אוסף של מסות קצרות בנושאי מהותה ותפקידה של השירה, ניסיונותיה של המחברת כקוראת פאול צלאן והרב קוק, אופי החברה העכשווית, וחירות האדם",Hirhurei tikun,7261,ירושלים,ראובן מס; ספרי בצרון,243,,2021,30,78,08-Aug-21,35,978-965-09-0371-8,,"קמרון, אסתר",,,,,,"Kamron,Ester",,FALSE,FALSE
158748,047,ואישונים זורחים מתוך העלטה,"גדעון (ג'וני) פלאי לוחם הפלמ""ח - נפל בקרבות הקסטל בתש""ח; מילדי קריית ענבים; שם הספר לקוח מתוך שיר של חיים גורי על גדעון פלאי שנה לאחר נפילתו; עם עשרות מסמכים וצילומים, כולל צבעוניים; מפתח אישים ומקומות, ביבליוגרפיה",Ve-ishonim zorhim mi-tokh ha-alata,7261,ירושלים,ראובן מס,287,,2021,33,85,25-Oct-21,40,978-965-09-0372-5,,"רוזנסון,ישראל; שפנייר,יוסי",,,,,,"Rozenson,Yisrael; Shpanier,Yosi",,FALSE,FALSE
158749,060,ואישונים זורחים מתוך העלטה,"גדעון (ג'וני) פלאי לוחם הפלמ""ח - נפל בקרבות הקסטל בתש""ח; מילדי קריית ענבים; שם הספר לקוח מתוך שיר של חיים גורי על גדעון פלאי שנה לאחר נפילתו; עם עשרות מסמכים וצילומים, כולל צבעוניים; מפתח אישים ומקומות, ביבליוגרפיה",Ve-ishonim zorhim mi-tokh ha-alata,7261,ירושלים,ראובן מס,287,,2021,33,85,25-Oct-21,40,978-965-09-0372-5,,"רוזנסון,ישראל; שפנייר,יוסי",,,,,,"Rozenson,Yisrael; Shpanier,Yosi",,FALSE,FALSE
158750,030,מאה של קצוות,"משפחה יהודית דתית בהולנד לפני ואחרי השואה; מבט על יהדות הולנד, דרך סיפורה של משפחת אייזנמן; בליווי עשרות צילומים ומסמכים, גם צבעוניים; עם ביבליוגרפיה; תרגום מהולנדית: חוה דינר",Mea shel ketsavot,7261,ירושלים,ראובן מס,211,,2021,34,88,25-Oct-21,40,978-965-09-0373-2,,"וואלט,בארט",,,,,,"Wallet,Bart",,FALSE,FALSE
158751,032,מאה של קצוות,"משפחה יהודית דתית בהולנד לפני ואחרי השואה; מבט על יהדות הולנד, דרך סיפורה של משפחת אייזנמן; בליווי עשרות צילומים ומסמכים, גם צבעוניים; עם ביבליוגרפיה; תרגום מהולנדית: חוה דינר",Mea shel ketsavot,7261,ירושלים,ראובן מס,211,,2021,34,88,25-Oct-21,40,978-965-09-0373-2,,"וואלט,בארט",,,,,,"Wallet,Bart",,FALSE,FALSE
158752,060,מאה של קצוות,"משפחה יהודית דתית בהולנד לפני ואחרי השואה; מבט על יהדות הולנד, דרך סיפורה של משפחת אייזנמן; בליווי עשרות צילומים ומסמכים, גם צבעוניים; עם ביבליוגרפיה; תרגום מהולנדית: חוה דינר",Mea shel ketsavot,7261,ירושלים,ראובן מס,211,,2021,34,88,25-Oct-21,40,978-965-09-0373-2,,"וואלט,בארט",,,,,,"Wallet,Bart",,FALSE,FALSE
158753,080,הכספומאט,"איך להשתחרר מעולם האשליה ולהתעורר אל תכלית חיינו; כספומא""ט = כסף, סמים, פרסום, וורקהוליק, מין, אוכל, טלוויזיה; ספר הדרכה לאימון האמונה; עם טבלאות ומבנה עץ הספירות",Ha-kaspomat,7261,ירושלים,ראובן מס,224,,2021,31,80,25-Oct-21,40,978-965-09-0375-6,,"לוי,אלון",,,,,,"Levi,Alon",,FALSE,FALSE
158754,120,הכספומאט,"איך להשתחרר מעולם האשליה ולהתעורר אל תכלית חיינו; כספומא""ט = כסף, סמים, פרסום, וורקהוליק, מין, אוכל, טלוויזיה; ספר הדרכה לאימון האמונה; עם טבלאות ומבנה עץ הספירות",Ha-kaspomat,7261,ירושלים,ראובן מס,224,,2021,31,80,25-Oct-21,40,978-965-09-0375-6,,"לוי,אלון",,,,,,"Levi,Alon",,FALSE,FALSE
158802,097,"סנה בוער בקוצק (מהדורה חדשה, הדפסה 12, תשפ""ב)","נתיב חייו של רבי מנדל; מהדורה משוכללת עם מבוא חדש מאת הרב ד""ר יצחק אלפסי, מפתח מפורט, סדר-דפוס חדש ונקי משיבושים, כריכה קלה","Sene boer be-Kotsk (new edition; 12th printing, 2021)",7261,ירושלים,ראובן מס,327,,2021,25,65,28-Oct-21,40,978-965-09-0202-5,,"אוריין,מאיר",,,,,,"Oryan,Meir",,FALSE,TRUE
159204,120,"אוצר אישי התנ""ך (הדפסה ל""ו, כריכה רכה)","דמותם ופעלם של דמויות המקרא, לפי חז""ל, אנציקלופדיה לכל האישים בתנ""ך המוזכרים בדברי חז""ל, מסווגים לנושאים, ולפי סדר אלפביתי; עם למעלה מ-1000 הוספות על ""אישי התנ""ך"", פורמט גדול בעיצוב חיצוני חדש","Otsar Ishei HaTana""kh (36th printing, soft cover)",7261,ירושלים,ראובן מס,416,,2022,39,98,06-Jan-22,40,978-965-09-0354-1,,"חסידה,ישראל יצחק",,,,,,"Hasida,Israel Yits'hak",,FALSE,TRUE
159245,041,על קצה הלשון,"מסע אל הלב החבוי של מקורות השפה העברית ואחיותיה; התחקות אחר מקורות השפה העברית בשפות קרובות כגון לטינית, ערבית, יוונית, פרסית ועוד; למעלה מ 4000 מילים וביטויים בעברית, ומקורותיהם; עם מפתח מפורט",Al ktse ha-lashon,7261,ירושלים,ראובן מס,352,,2022,40,98,12-Jan-22,35,978-965-09-0379-4,,"אוסי,משה",,,,,,"Osi,Moshe",,FALSE,FALSE
159246,010,על קצה הלשון,"מסע אל הלב החבוי של מקורות השפה העברית ואחיותיה; התחקות אחר מקורות השפה העברית בשפות קרובות כגון לטינית, ערבית, יוונית, פרסית ועוד; למעלה מ 4000 מילים וביטויים בעברית, ומקורותיהם; עם מפתח מפורט",Al ktse ha-lashon,7261,ירושלים,ראובן מס,352,,2022,40,98,12-Jan-22,35,978-965-09-0379-4,,"אוסי,משה",,,,,,"Osi,Moshe",,FALSE,FALSE
159700,041,תובנות מנהיגות וניהול,"הגיגים והרהורים לאור פרשות השבוע וחגי ישראל; חשיפת עקרונות של ניהול, תכנון, הנהגת סדרי מנהל, שלטון ומשפט, הסברה ואסטרטגיה צבאית ולאומית, הכל לפי הכתוב בתורה; המחבר הוא פרופסור למשפט ולניהול באונ' בן גוריון",Tovanot manhigut ve-nihul,7261,ירושלים,ראובן מס,304,,2022,37,96,29-Mar-22,40,978-965-09-0380-0,,"פרנקל,דוד א'",,,,,,"Frenkel,David A'",,FALSE,FALSE
159701,086,תובנות מנהיגות וניהול,"הגיגים והרהורים לאור פרשות השבוע וחגי ישראל; חשיפת עקרונות של ניהול, תכנון, הנהגת סדרי מנהל, שלטון ומשפט, הסברה ואסטרטגיה צבאית ולאומית, הכל לפי הכתוב בתורה; המחבר הוא פרופסור למשפט ולניהול באונ' בן גוריון",Tovanot manhigut ve-nihul,7261,ירושלים,ראובן מס,304,,2022,37,96,29-Mar-22,40,978-965-09-0380-0,,"פרנקל,דוד א'",,,,,,"Frenkel,David A'",,FALSE,FALSE
160084,001,בעיר שני האביבים,"סיפורים מיהודי עירק וכורדיסטן; הווי של יהודי מוסול, כפי שהועברו מדור לדור; מהדורה שנייה מורחבת",Be-ir shnei ha-avivim,7261,ירושלים,ראובן מס,254,,2022,34,88,14-Jun-22,40,978-965-09-0387-9,,"לניאדו,עזרא",,,,,,"Laniado,Ezra",,FALSE,FALSE
160085,030,יהודי מוצל (מהדורה שנייה מוגדלת),"תולדות היהודים בעיר מוס'ול שבחבל כורדיסטן בעירק, מגלות שומרון עד מבצע ""עזרא ונחמיה""; מהדורה שנייה מוגדלת עם הוספות, פורמט 27/19 ס""מ; הקדמה מאת ד""ר אהרון ברעוז-ברזני",Yehudei Motsel (2ns edition),7261,ירושלים,ראובן מס,418,,2022,50,110,14-Jun-22,40,978-965-09-0385-5,,"לניאדו,עזרא",,,,,,"Laniado,Ezra",,FALSE,FALSE
160086,041,תורת הזמן בתורה; 3 כרכים,"יצירה פורצת דרך וחסרת תקדים בחקר המקרא, המציגה מבנה מתמטי מופלא במורכבותו, הנשען על נתוני הגיל בתורה, והמאשש בוודאות מלאה את הטענות המוצגות בשלושת כרכיה; עם מפתחות",Torat ha-zeman ba-Tora; 3 volumes,7261,ירושלים,ראובן מס,598,,2022,80,195,14-Jun-22,40,978-965-09-0384-8,,"זלדין,גבריאל",,,,,,"Zeldin,Gavriel",,FALSE,FALSE
160087,080,תורת הזמן בתורה; 3 כרכים,"יצירה פורצת דרך וחסרת תקדים בחקר המקרא, המציגה מבנה מתמטי מופלא במורכבותו, הנשען על נתוני הגיל בתורה, והמאשש בוודאות מלאה את הטענות המוצגות בשלושת כרכיה; עם מפתחות",Torat ha-zeman ba-Tora; 3 volumes,7261,ירושלים,ראובן מס,598,,2022,80,195,14-Jun-22,40,978-965-09-0384-8,,"זלדין,גבריאל",,,,,,"Zeldin,Gavriel",,FALSE,FALSE
160088,085,תורת הזמן בתורה; 3 כרכים,"יצירה פורצת דרך וחסרת תקדים בחקר המקרא, המציגה מבנה מתמטי מופלא במורכבותו, הנשען על נתוני הגיל בתורה, והמאשש בוודאות מלאה את הטענות המוצגות בשלושת כרכיה; עם מפתחות",Torat ha-zeman ba-Tora; 3 volumes,7261,ירושלים,ראובן מס,598,,2022,80,195,14-Jun-22,40,978-965-09-0384-8,,"זלדין,גבריאל",,,,,,"Zeldin,Gavriel",,FALSE,FALSE
160239,041,אגודת ישראל – אגודת מאמרים הנוגעים בה,"כינוס מאמרים העוסקים בנושאים עלומים הנוגעים לתנועת ""אגודת ישראל"" בארץ ובחו""ל, שלא הוצגו עד כה, במישורים הפוליטיים, החברתיים והתרבותיים של התנועה; עם מפתח, פתח דבר ואחרית דבר",Agudat Yisrael - agudat ma'amarim ha-nog'im ba,7261,ירושלים,ראובן מס,240,,2022,38,98,04-Jul-22,40,978-965-09-0388-6,,"פונד,יוסף",,,,,,"Fund,Yosef",,FALSE,FALSE
160240,030,אגודת ישראל – אגודת מאמרים הנוגעים בה,"כינוס מאמרים העוסקים בנושאים עלומים הנוגעים לתנועת ""אגודת ישראל"" בארץ ובחו""ל, שלא הוצגו עד כה, במישורים הפוליטיים, החברתיים והתרבותיים של התנועה; עם מפתח, פתח דבר ואחרית דבר",Agudat Yisrael - agudat ma'amarim ha-nog'im ba,7261,ירושלים,ראובן מס,240,,2022,38,98,04-Jul-22,40,978-965-09-0388-6,,"פונד,יוסף",,,,,,"Fund,Yosef",,FALSE,FALSE
160668,041,מה עבר עלינו,"ההיסטוריה של היהודים; סיפורה הסבוך של ההיסטוריה היהודית מימי התנ""ך ועד היום, תוך תיאור חיי היום-יום, חיי המשפחה, פרנסה, דת ותרבות ויחסי היהודים עם הסביבה הנוכרית; בליווי איורים, צילומים ומקורות; רכישה מהירה ומוזלת: https://secure.cardcom.solutions/e/UFbZ",Ma avar aleinu,7261,ירושלים,ראובן מס,368,,2022,38,98,20-Sep-22,40,978-965-09-389-3,,"קניאל,אסף",,,,,,"Kaniel,Asaf",,FALSE,FALSE
160669,080,מה עבר עלינו,"ההיסטוריה של היהודים; סיפורה הסבוך של ההיסטוריה היהודית מימי התנ""ך ועד היום, תוך תיאור חיי היום-יום, חיי המשפחה, פרנסה, דת ותרבות ויחסי היהודים עם הסביבה הנוכרית; בליווי איורים, צילומים ומקורות; רכישה מהירה ומוזלת: https://secure.cardcom.solutions/e/UFbZ",Ma avar aleinu,7261,ירושלים,ראובן מס,368,,2022,38,98,20-Sep-22,40,978-965-09-389-3,,"קניאל,אסף",,,,,,"Kaniel,Asaf",,FALSE,FALSE
160670,025,מה עבר עלינו,"ההיסטוריה של היהודים; סיפורה הסבוך של ההיסטוריה היהודית מימי התנ""ך ועד היום, תוך תיאור חיי היום-יום, חיי המשפחה, פרנסה, דת ותרבות ויחסי היהודים עם הסביבה הנוכרית; בליווי איורים, צילומים ומקורות; רכישה מהירה ומוזלת: https://secure.cardcom.solutions/e/UFbZ",Ma avar aleinu,7261,ירושלים,ראובן מס,368,,2022,38,98,20-Sep-22,40,978-965-09-389-3,,"קניאל,אסף",,,,,,"Kaniel,Asaf",,FALSE,FALSE
41157,086,"רמב""ם על התורה",לקט דברי הרמבם לחמשה חומשי תורה ומפתח (מהד' שניה מורחבת ומתוקנת),"""Rambam"" 'al ha-Tora...(2nd edit.)",7261,ירושלים,ראובן מס,284,,1986,30,76,20-Jul-03,30,965-09-0043-8,,"כהן,ש.פ",,,,,,"Kohen,S.P.",,FALSE,TRUE
41380,041,קורות עם ישראל באור המקרא:כרך ב',"ממלכות שאול עד עזרא ונחמיה. בליווי מפות,הערות,ביבליאוגרפיה ומפתח",Korot 'Am Israel be-Or ha-Mikra.Vol.2,7261,ירושלים,ראובן מס,341,,1986,37,92,30-Sep-86,30,965-09-0048-9,,"נהר,אנדרה ורנה",,,,,,,,FALSE,TRUE
42202,030,מחקרים בתולדות היהודים בארץ ישראל ובאיטליה,"איטליה, אשכנז, ארץ-ישראל - צפת וחכמיה; מהד.שלישית",Mehkarim beToldot haYehudim...,7261,ירושלים,ראובן מס,230,,1986,37,92,04-Sep-86,30,,,תמר,,,,,,"Tamar,D.",,FALSE,TRUE
43108,131,"פירוש הרמב""ם לסיפורים על אדם בפרשת בראשית","      פרקים בתורת האדם של הרמב""ם",Perush haR-M-Ba-M laSipurim...,7261,ירושלים,ראובן מס,342,,1986,37,92,15-Nov-88,30,,,"קליין-ברסלבי,שרה",,,,,,"Breslavi-Klein,S.",,FALSE,TRUE
43118,042,תלמים ראשונים בחינוך העברי,"אסיפת המורים העברים בא""י"" ומקומה בתולדות החינוך/תרנ""ב-תרנ""ו",Tlamim Rishonim baHinukh haIvri,7261,ירושלים,ראובן מס,262,,1986,32,80,20-Nov-88,30,,,"כרמי,ש",מדף 161,,,,,"Karmi,S.",,FALSE,TRUE
45194,005,"שירים,שירות ומשאות","שירים על שמחה, תודה,זמן ועוד","Shirim,shirot u-masaot",7261,ירושלים,ראובן מס,116,,1987,24,60,09-Sep-87,30,,,"סלוצקי,אריה לייב",מדף 84,,,,,"Sluzki,A.",,FALSE,TRUE
47149,046,סרבני גאולה,"ארץ-ישראל,נצח-ישראל ואנחנו",Sarbanai Geulah,7261,ירושלים,ראובן מס,123,,1987,22,56,22-Sep-87,35,,,"קוליץ,חיים ע.",,,,,,"Kolits,Hayim",,FALSE,TRUE
47374,041,"פירוש הרמב""ם לסיפור בריאת העולם",מהד.שניה עם תיקונים והוספות,"Perush haRamb""m ...Briat haOlam",7261,ירושלים,ראובן מס,278,,1987,37,92,11-Nov-87,33,,,"קליין-ברסלבי,שרה",,,,,,"Klein-Braslavy,S.",,FALSE,TRUE
47469,010,עתיקים ונדירים(ב),"מדריך וקטלוג לספרים עבריים עתיקים ונדירים-קושטא,שאלוניקי,אזמיר,דפוסי הולנד,לונדון",Atikim u-nedirim(B),7261,אלון שבות,ראובן מס,147,,1987,40,66,06-Apr-88,30,,,"רוזנפלד,משה",ראה הערה ב- 47353   ספק; ר.מס מדף 97,,,,,"Rosenfeld,M.",,FALSE,TRUE
49027,101,תהילה ותפילה,"מבחר ביאורים ופירושים מראשונים ואחרונים ומיטב מדרשי חז""ל לפרקי תהילים שבתפילה",Tehila u-tefila,7261,ירושלים,ראובן מס,300,,1988,25,62,06-Apr-88,33,,,"סבג,שמעון-ליקט,חיבר וערך",,,,,,"Sebaagh,Simon-Ed.",,FALSE,TRUE
50272,120,מילון רפואי חדש (כר' קלה),הדפ. חדשה,Milon Refui Hadash,7261,ירושלים,ראובן מס,1157,,1988,78,195,19-Jun-88,27,,,"אבן-אודם,יוסף&רותם,יעקב",מדף 85,,,,,"Even-Odem,J.&Rotem,Y.",,FALSE,TRUE
53196,060,רבינו הקדוש-רבי יהודה הנשיא,"יחוסו,תקופתו ותקף-משנתו",Rabeinu ha-kadosh,7261,ירושלים,ראובן מס,318,,1989,24,60,01-Nov-93,30,,,"קוליץ,חיים ע.",,,,,,"Kolits,Hayim",,FALSE,TRUE
55005,110,"פניני רש""י לתורה",,"Pnine Rash""i la-Torah",7261,ירושלים,ראובן מס,175,,1989,23,58,27-Jun-89,30,,,"חסד,משה-ערך",,,,,,"Hesed,M.",,FALSE,TRUE
55203,043,שטיינהיים על התגלות ותיאוקרטיה,מבחר כתביו של שלמה לוי שטיינהיים,Steinhaim al hitgalut ve-teokratya,7261,ירושלים,ראובן מס,213,,1989,37,92,02-Aug-90,30,,,"שאר-ישוב,אהרון-[עורך]",מדף 84,,,,,"Shear-Yeshuv,A.[edi]",,FALSE,TRUE
56046,060,עיוני ספרות והגות,משילהי המאה השמונה עשרה עד ימינו,Iyunei Sifrut ve-Hagut,7261,ירושלים,ראובן מס,442,,1989,32,80,02-Aug-90,30,,,"רוזנבלום,נח ,ח",,,,,,"Rosenbloom,N.H.",,FALSE,TRUE
57044,095,ספר קול יהודה,בירורים הלכתיים בענינם שונים ובמיוחד בבעיות העומדות כיום על הפרק,SEFER KOL YEHUDA,7261,ירושלים,ראובן מס,639,,1990,37,92,13-Feb-90,40,,,"גרשוני,הרב יהודה",,,,,,GERSHUNI,,FALSE,TRUE
58502,095,אוצר השאלות והתשרבות: י,,OTZAR HA-SHE'ELOT VE-HA-TESHUVOT:10,7261,,ראובן מס,,,,48,120,19-Aug-90,0,,,שפירא,שלמה 053-803457,,,,,,,FALSE,TRUE
58503,095,אוצר השאלות והתשובות: כרך א',,Otzar HaShe'elot VeHaTshuvot: Vol. 1,7261,,"ראובן מס (הפצה); מכון מהרש""ל",,,,48,120,13-Aug-90,0,,,"שפירא,מנחם נחום כהנא (עורך) זצ""ל",שלמה 053-803457,,,,,"Shapira, Menahem Nahum Kahana",,FALSE,TRUE
58507,035,"אנציקלופדיה ארץ ישראל,א-ד",טופוגרפית -היסטורית כולל מפות,Entsiklopedya erets yisrael 1-4,7261,ירושלים,ראובן מס,,,1951,148,370,19-Aug-90,0,,,"פרס,ישעיהו [עורך]",מדף 94,,,,,"Pres,Yeshaayahu [edi]",,FALSE,TRUE
58515,999,גרפולוגיה,,GRAFOLOGIYA,7261,,ראובן מס,,,,20,52,18-Aug-90,0,,,אלוני,,,,,,ALONI,,FALSE,FALSE
58521,030,"ה""ייקים""",חמישים שנות עליית דוברי גרמנית,"HA-""YEKIM""",7261,,ראובן מס,,,,23,92,21-Aug-90,0,,,אראל,,,,,,Er'el,,FALSE,TRUE
58527,999,מלון הלשון העברית,,MILON HA-LASHON HA-IVRIT,7261,,ראובן מס,,,,590,1495,21-Aug-90,0,,,אליעזר בן-יהודה,,,,,,ELIEZER BEN-YEHUDA,,FALSE,FALSE
58542,041,"קורות עם-ישראל, באור המקרא:ב",מתקופת המלכות עד עזרא ונחמיה,"KOROT AM-ISRAEL,BE'OR HA-MIKRA:2",7261,,ראובן מס,,,,38,92,21-Aug-90,0,,,אנדרה ורנה נהר,,,,,,,,FALSE,TRUE
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
